text,label
How do I disable the pop-up tips that appear every time I log in?,how_to
"I noticed that your password requirements are very weak, allowing simple words and no special characters, which is a security risk.",security_concern
When I try to zoom in on a photo the image becomes completely black.,bug
Several users in the London office are reporting that they cannot log into the corporate portal while the New York team has no issues.,account_access
We are seeing significant delays in the real-time data sync across our team accounts.,performance
We really need a way to assign granular permissions to guest users so they can view certain folders without having full edit access to the entire directory.,feature_request
Can you explain how to set up a webhook to trigger when a new lead is added?,how_to
Is there a physical office I can visit in the London area if I have questions?,other
Is there a way to see a log of all the times I have logged into my account for security reasons?,other
I noticed that the app starts lagging significantly once I've been logged in for more than an hour.,performance
I noticed a $45 charge on my statement today but I cancelled my trial period three days before it was supposed to end.,billing_problem
I am being charged for 'Offline' usage from three months ago that just synced to your servers today.,billing_problem
Where is the setting to allow the app to run in the background?,how_to
What exactly happens to my data if I decide to stop using the service for a few years?,other
I can't pay my bill because the 'State/Province' dropdown menu is missing the region where my business is registered.,billing_problem
I am an elderly user and I need to know how to use the voice-to-text feature.,how_to
"I found a vulnerability where a user can escalate their own permissions from ""Viewer"" to ""Owner"" using a simple API call.",security_concern
Our developers are reporting that the staging environment is significantly faster than the production one right now.,performance
"Our agency needs a ""client portal"" where we can share specific milestones without giving them access to our internal chatter.",feature_request
"I would love to see a ""night shift"" mode that reduces blue light on the desktop version independently of the system settings.",feature_request
What is the best way to recover a project that I accidentally deleted a few minutes ago?,other
I just bought a new MacBook and I need to know how to migrate my local data to the cloud.,how_to
"I would like to see a ""font pairing"" suggestion tool for our design projects.",feature_request
I am unable to access the secure document repository because the system is not recognizing my security clearance level during the login phase.,account_access
I am a manager and I need to know how to review the activity logs of my staff.,how_to
The sidebar on the main dashboard is overlapping the text content when I resize my Chrome window on Windows 11.,bug
"The ""Compare Versions"" tool is highlighting changes that don't actually exist.",bug
"The page layout is jumping around while it's loading, which makes it hard to click anything.",performance
"It feels like there is a memory leak because the longer I use the site, the slower it gets.",performance
What is the best way to give feedback about the overall experience of using the app?,other
How do I change the background color of my workspace?,how_to
My company-issued Surface tablet will not let me past the login screen because it says the Trusted Platform Module is missing.,account_access
The Forgot Password email is never arriving in my inbox or spam folder please send it manually.,account_access
I'm a student and I've noticed the site gets really slow during the evening hours.,performance
My IAM role has the full administrator policy attached yet I am still receiving an unauthorized message when accessing the API logs.,account_access
I am on a very fast fiber connection but your site feels like I'm back on dial-up today.,performance
The family plan says it covers six people but I'm being asked to pay an extra fee for my fourth child.,billing_problem
I am being billed for 'Multi-region' hosting even though I only have the US East region selected in my settings.,billing_problem
The 'Download Invoice' button is greyed out for all my past transactions from 2023.,billing_problem
Every time I receive a push notification on my iPhone and tap it the app opens to the home screen instead of the specific message.,bug
I want to downgrade to the 'Free' tier but the system says I will lose all my historical data unless I keep paying.,billing_problem
Our legal department is asking for a way to set custom data retention policies so old files are automatically purged after seven years.,feature_request
The system is hanging when I try to change the username for my account.,performance
The interface is not keeping up with my typing speed in the chat window.,performance
"I am a student and I think a ""flashcard"" generator based on our notes would be an incredible study tool.",feature_request
"The interface is lagging when I try to use the ""Sort by Name"" feature.",performance
"The ""Download"" icon is overlapping the ""Close"" button on the image viewer.",bug
The 'Remember Me' box is checked but I am still forced to go through the entire multi-factor process every single time I open the browser.,account_access
I got a brand new computer for my birthday and I do not know how to move my account over to the new one.,account_access
"I’m getting a ""certificate is not trusted"" warning in my browser when I try to access the billing section of your website.",security_concern
"The thumbnails in the gallery view are not loading at all, just showing gray boxes.",performance
"The ""Next"" button in the setup wizard is disabled even though I have filled out every single required field.",bug
I want to resume my paused account but the system is trying to charge me a $40 'Reactivation Fee' that I wasn't told about.,billing_problem
On my Android tablet the login button is cut off in landscape mode so I literally cannot click Sign In to access my account.,account_access
How do I change the thumbnail image for the video I just uploaded?,how_to
I am a developer using the API and I am being billed for overages even though my dashboard shows I am well within my monthly quota.,billing_problem
"How do I enable ""Do Not Disturb"" mode for the weekend?",how_to
I'm on a 5G connection but the app is acting like I have no signal at all.,performance
Is this software compatible with very old operating systems like Windows 7?,other
I wanted to pay using Bitcoin as advertised on your homepage but the checkout screen only shows credit card and PayPal options.,billing_problem
Is there a way to archive old projects without deleting them permanently?,how_to
I am travelling and I can't receive the SMS code needed to authorize my new credit card for payment.,billing_problem
"Ever since the last software update, the startup time for the desktop client has tripled.",performance
The progress bar for the file migration has been stuck at 92% for the last six hours without moving.,bug
How do I change the email address where I receive my receipts?,how_to
Is there a discount for paying for two years upfront instead of just one?,billing_problem
Can I use this app on my Linux tablet or is it only for Android and iPad?,other
Every time I touch the fingerprint sensor it says hardware not available and kicks me out of the login process.,account_access
My hardware security key was crushed in my bag and I have no other way to verify my identity.,account_access
Where do I go to see a history of all the logins on my account for security purposes?,how_to
I paid for 'Priority Support' but every time I message the chat I just get an automated bot that doesn't help me.,billing_problem
"I would like to see a ""relationship map"" that shows how different tasks and projects are linked together.",feature_request
The system is hanging when I try to change the sorting order of a large table.,performance
"I was wondering if you plan to release a native app for Linux, specifically for Ubuntu users who don't want to run the web version in a browser.",feature_request
"The interface is very jittery on my Android tablet, making it hard to click the right buttons.",performance
I'm experiencing a lot of lag while using the app over my office VPN.,performance
The app is taking a long time to switch from light mode to dark mode.,performance
My wife is logged into her account on our shared tablet and I cannot find the log out button to switch to my own profile.,account_access
The bearer token generated by the refresh flow does not contain the scopes I requested during the initial authorization.,account_access
How do I disable the auto-play feature for videos in the feed?,how_to
The app is crashing every time I try to change the background color of a workspace.,bug
How do you ensure that your software updates are not tampered with during the download process?,security_concern
I need to update the certificate for our SSO integration before it expires tonight or our entire staff will lose access to the CRM.,account_access
Can I change the color of the theme to something more vibrant like bright orange?,other
Could you implement a feature that allows us to schedule recurring data exports to our Amazon S3 bucket on a weekly basis?,feature_request
Where do I find the QR code to log in on my television?,how_to
The currency on my account is set to Euros but I moved to Canada and need to pay in CAD now to avoid bank fees.,billing_problem
My laptop died right while I was logging in and now it says I have to wait thirty minutes to try again.,account_access
I have a $50 gift card balance on my account but the system is forcing me to enter a credit card for my monthly renewal instead of using my credit.,billing_problem
"I would like to see a ""test connection"" button in the API settings to verify our credentials before we try to run a full sync.",feature_request
I was hit with a $60 fee for 'Cold Storage' retrieval because I didn't realize there was a cost to look at my own archives.,billing_problem
My subscription expired and now the system won't even let me log in to the billing page to add a new card.,account_access
I am a creative and I need to know how to import my custom brushes.,how_to
I am just trying to pay my water bill but it keeps asking me to click on pictures of traffic lights.,account_access
"Is there a way to add ""sub-tasks"" or ""checklists"" within a main task to break down complex items?",feature_request
The system is hanging when I try to change the password for my account.,performance
"How do I change the ""Auto-Lock"" timer so the app stays open longer?",how_to
I am worried that my account was part of the big data breach I heard about on the news this morning.,security_concern
"My grandmother finds the current icons a bit confusing and it would be wonderful if there was a ""simple mode"" with larger text labels under each button.",feature_request
"I noticed that the ""Change Password"" screen doesn't ask for my current password first.",security_concern
"It would be great to have a ""translator"" built into the chat for our international team members.",feature_request
How do I find the user ID for my account if I need to provide it for a survey?,other
I traded in my old phone and now I cannot receive the verification code needed to log into the app on my new device.,account_access
I’m a bit frustrated because the mobile app takes a long time to load on my old phone.,other
"I am a developer and I’d like a ""CLI"" for managing user roles and permissions in bulk.",feature_request
The app is showing the wrong time for my upcoming calendar events after I traveled to a different time zone.,bug
"The ""Syncing"" icon has been spinning for three days straight and nothing is happening.",performance
Every time I try to use an emoji in a comment the entire comment gets deleted.,bug
"Can you explain how to use the ""Global Search"" to find things across multiple workspaces?",how_to
Can you show me how to use the bulk edit feature to update 50 items at once?,how_to
The referral credit I earned for inviting my friend hasn't been applied to my current balance.,billing_problem
I filled out the whole login form but when I hit the button nothing happens and I am still on the same page.,account_access
"The system is allowing me to set a ""Due Date"" that is in the past which shouldn't be possible for new tasks.",bug
We need to sign a Data Processing Agreement with your legal team to ensure our users' privacy is protected according to California law.,security_concern
I am a business owner and I need to add a secondary email address to receive all billing notifications.,billing_problem
Is there a way to see a preview of what my profile looks like to other users?,other
I found that I can view the contents of the /admin directory just by guessing the URL.,security_concern
I am the one who pays the bill but because I don't have the 'Admin' role I can't actually see the billing history.,billing_problem
"How do I set up a ""Legacy Contact"" for my account?",how_to
I am being billed for an extra 'Seat' in my workspace that hasn't been assigned to anyone for the last two billing cycles.,billing_problem
How do I mute a specific conversation thread that is getting too noisy?,how_to
Hey can someone help me reset my login?,account_access
I just wanted to send a quick note to say that your recent blog post about productivity was really helpful.,other
The application is hanging when I try to change the permissions for a group of users.,performance
Can you check why my corporate login is working for email but not for the internal wiki or the time-tracking software?,account_access
I am seeing a massive bill for 'cloud egress' fees that were never mentioned in the documentation when I signed up for the storage plan.,billing_problem
"I am seeing a ""cross-origin resource sharing"" error that suggests a misconfiguration in your security headers.",security_concern
The voice-to-text feature is cutting off after only three words every time I try to use it.,bug
I've been trying to reset my security questions for an hour and the page keeps crashing.,account_access
Is there a known issue with the Linux client?,performance
I am using an older Android phone and the app is almost completely stuck on the splash screen.,performance
The app is slow to respond when I'm using a touch screen on my Windows laptop.,performance
"Is it possible to set up a ""Master Password"" for all the sensitive sections of the app?",security_concern
I'm just browsing around and wanted to say hello to the support team.,other
"The app is very sluggish when I'm using it in ""Incognito"" mode.",performance
